epoch,train_loss,val_loss,lr,time_sec
86,0.0032248030380382167,0.0026018062188251697,4.853888729322336e-05,15.5
87,0.0032204148796532157,0.0026579081710554997,4.2081564470851557e-05,15.1
88,0.003218142591664785,0.002618144556518845,3.607664529881847e-05,14.5
89,0.003210652402644469,0.002634535984973561,3.05300559073644e-05,14.7
90,0.003215755093328703,0.0026355600773306583,2.544727011057082e-05,15.1
91,0.0032124959700438496,0.0026342210529202766,2.0833304004367e-05,14.6
92,0.003212521840703323,0.00262012832023505,1.6692711016248837e-05,14.6
93,0.003217326615507678,0.002627974498285436,1.3029577411595715e-05,15.5
94,0.003225479154037191,0.0026350436730188612,9.847518261019987e-06,15.1
95,0.003220533962700177,0.0026210080554433675,7.14967387272874e-06,15.7
96,0.003211769456037792,0.0026316747917007888,4.9387066934183575e-06,16.1
